timestamp,url,structured_dom_chars,model_used,few_shot_config,auto_success,auto_success_with_vision,aborted_max_resumes,overall_timeout_seconds,strategy_type,verified,cmp_type,settings_extracted,handled,banner_dismissed,vision_banner_dismissed,heuristic_vision_mismatch,llm_calls,human_review_count,test_rule_count,analyze_screenshot_count,model_aborted,abort_reason,abort_code,abort_explanation,last_error,final_test_error,error_history,duration_seconds,extraction_duration_seconds,extraction_share_percent,banner_status_baseline,banner_status_audit,final_rule
2026-08-27T03:48:36.786963,https://www.temu.com,171581,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,True,False,,DECLINE_FALLBACK,,,True,True,False,True,True,3,0,2,0,False,,,,Banner not found or matchers failed.,,"[""Banner not found or matchers failed.""]",364.55,17.02,4.67,"{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": true, ""showingMatcherFound"": false}","{""temu"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": "".lWRw4uSP, ._3VM3FYh9""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": "".lWRw4uSP, ._3VM3FYh9"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": "".lWRw4uSP, ._3VM3FYh9""}}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""div[role='button']"", ""textFilter"": ""Reject All""}}}]}}"
2026-08-27T03:50:20.554819,https://www.ibm.com,9283,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),True,True,False,,DECLINE_FALLBACK,,TrustArc,True,True,True,True,False,3,0,2,0,False,,,,"Invalid JSON: Expecting ',' delimiter: line 1 column 516 (char 515)",,"[""Invalid JSON: Expecting ',' delimiter: line 1 column 516 (char 515)""]",103.73,10.98,10.59,"{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": false, ""showingMatcherFound"": false}","{""TrustArc"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#truste-consent-track""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#truste-consent-track"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""#truste-consent-track""}}}, {""name"": ""DO_CONSENT"", ""action"": {""type"": ""consent"", ""consents"": []}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""#truste-consent-required""}}}]}}"
2026-08-27T03:55:36.714366,https://www.leboncoin.fr,166515,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,DECLINE_FALLBACK_OR_BINARY,,,False,False,False,True,True,6,1,3,1,False,,,,"No CMP detected in 5 seconds, stopping engine... | No CMP detected in 5 seconds, stopping engine...","No CMP detected in 5 seconds, stopping engine... | No CMP detected in 5 seconds, stopping engine...","[""Invalid JSON: Expecting ',' delimiter: line 1 column 451 (char 450)"", ""No CMP detected in 5 seconds, stopping engine... | No CMP detected in 5 seconds, stopping engine..."", ""No CMP detected in 5 seconds, stopping engine... | No CMP detected in 5 seconds, stopping engine...""]",316.01,32.61,10.32,"{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": false, ""showingMatcherFound"": false}","{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": false, ""showingMatcherFound"": false}","{""Didomi"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#didomi-host""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#didomi-agree-to-all""}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""#didomi-host""}}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""[data-qa-id=\""didomi_cta_continue_without_consent\""]""}}}]}}"
2026-08-27T03:57:47.920397,https://elpais.com,312827,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,,True,,False,,False,1,0,0,0,True,"PAY_OR_CONSENT_DEAD_END: The elpais.com consent wall only offers an 'ACCEPT AND CONTINUE' button and a 'SUBSCRIBE AND DECLINE' link that redirects to a paid subscription page. No free 'Reject All' or granular cookie controls were present in the DOM, making this a pay-or-consent interface.",PAY_OR_CONSENT_DEAD_END,"The elpais.com consent wall only offers an 'ACCEPT AND CONTINUE' button and a 'SUBSCRIBE AND DECLINE' link that redirects to a paid subscription page. No free 'Reject All' or granular cookie controls were present in the DOM, making this a pay-or-consent interface.","PAY_OR_CONSENT_DEAD_END: The elpais.com consent wall only offers an 'ACCEPT AND CONTINUE' button and a 'SUBSCRIBE AND DECLINE' link that redirects to a paid subscription page. No free 'Reject All' or granular cookie controls were present in the DOM, making this a pay-or-consent interface.",,"[""PAY_OR_CONSENT_DEAD_END: The elpais.com consent wall only offers an 'ACCEPT AND CONTINUE' button and a 'SUBSCRIBE AND DECLINE' link that redirects to a paid subscription page. No free 'Reject All' or granular cookie controls were present in the DOM, making this a pay-or-consent interface.""]",130.96,71.04,54.25,{},{},null
2026-08-27T04:00:37.917163,https://www.srf.ch,98435,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),True,True,False,,GRANULAR_CONSENT,,Usercentrics,True,True,True,True,False,2,0,1,0,False,,,,,,[],169.77,7.38,4.35,"{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": true, ""showingMatcherFound"": null}","{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": false, ""showingMatcherFound"": null}","{""Usercentrics"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#usercentrics-cmp-ui""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#usercentrics-cmp-ui""}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""#usercentrics-cmp-ui""}}}, {""name"": ""OPEN_OPTIONS"", ""action"": {""type"": ""click"", ""parent"": {""selector"": ""#usercentrics-cmp-ui""}, ""target"": {""selector"": ""#more""}}}, {""name"": ""DO_CONSENT"", ""action"": {""type"": ""consent"", ""consents"": [{""type"": ""B"", ""matcher"": {""type"": ""css"", ""parent"": {""selector"": ""#usercentrics-cmp-ui""}, ""target"": {""selector"": ""#uc-category-customcategory-5dbbb282-82ba-49e0-9ea5-0d33a0d5fedd-toggle[aria-checked='true']""}}, ""toggleAction"": {""type"": ""click"", ""parent"": {""selector"": ""#usercentrics-cmp-ui""}, ""target"": {""selector"": ""#uc-category-customcategory-5dbbb282-82ba-49e0-9ea5-0d33a0d5fedd-toggle""}}}, {""type"": ""A"", ""matcher"": {""type"": ""css"", ""parent"": {""selector"": ""#usercentrics-cmp-ui""}, ""target"": {""selector"": ""#uc-category-functional-toggle[aria-checked='true']""}}, ""toggleAction"": {""type"": ""click"", ""parent"": {""selector"": ""#usercentrics-cmp-ui""}, ""target"": {""selector"": ""#uc-category-functional-toggle""}}}, {""type"": ""E"", ""matcher"": {""type"": ""css"", ""parent"": {""selector"": ""#usercentrics-cmp-ui""}, ""target"": {""selector"": ""#uc-category-customcategory-a6401f50-94ee-479d-a789-5adfa16d63b6-toggle[aria-checked='true']""}}, ""toggleAction"": {""type"": ""click"", ""parent"": {""selector"": ""#usercentrics-cmp-ui""}, ""target"": {""selector"": ""#uc-category-customcategory-a6401f50-94ee-479d-a789-5adfa16d63b6-toggle""}}}, {""type"": ""F"", ""matcher"": {""type"": ""css"", ""parent"": {""selector"": ""#usercentrics-cmp-ui""}, ""target"": {""selector"": ""#uc-category-customcategory-fdd237ac-cc04-40c1-b29d-59e7010b7317-toggle[aria-checked='true']""}}, ""toggleAction"": {""type"": ""click"", ""parent"": {""selector"": ""#usercentrics-cmp-ui""}, ""target"": {""selector"": ""#uc-category-customcategory-fdd237ac-cc04-40c1-b29d-59e7010b7317-toggle""}}}]}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""parent"": {""selector"": ""#usercentrics-cmp-ui""}, ""target"": {""selector"": ""#save""}}}]}}"
2026-08-27T04:04:11.128080,https://www.perplexity.ai,42604,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),True,True,False,,GRANULAR_CONSENT,,,False,True,True,True,False,3,0,2,0,False,,,,"Invalid JSON: Expecting ',' delimiter: line 1 column 821 (char 820)",,"[""Invalid JSON: Expecting ',' delimiter: line 1 column 821 (char 820)""]",213.01,62.24,29.22,"{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": false, ""showingMatcherFound"": false}","{""perplexity"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[data-testid='consent-dialog']""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[data-testid='consent-dialog']"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""div[role='dialog']"", ""childFilter"": {""target"": {""selector"": ""[data-testid='consent-dialog']""}}}}}, {""name"": ""DO_CONSENT"", ""action"": {""type"": ""consent"", ""consents"": [{""type"": ""F"", ""trueAction"": {""type"": ""click"", ""parent"": {""selector"": ""[data-testid='consent-dialog']""}, ""target"": {""selector"": ""button"", ""textFilter"": ""Allow all""}}, ""falseAction"": {""type"": ""click"", ""parent"": {""selector"": ""[data-testid='consent-dialog']""}, ""target"": {""selector"": ""button"", ""textFilter"": ""Only necessary""}}}]}}]}}"
2026-08-27T04:04:42.186721,https://www.svtplay.se,1475,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,Sourcepoint,False,,False,True,True,2,0,0,1,True,"NO_BANNER_DETECTED: The extracted DOM only contained a geoblock message with no cookie controls, and the visual audit confirmed no cookie consent banner is currently visible on svtplay.se.",NO_BANNER_DETECTED,"The extracted DOM only contained a geoblock message with no cookie controls, and the visual audit confirmed no cookie consent banner is currently visible on svtplay.se.","NO_BANNER_DETECTED: The extracted DOM only contained a geoblock message with no cookie controls, and the visual audit confirmed no cookie consent banner is currently visible on svtplay.se.",,"[""NO_BANNER_DETECTED: The extracted DOM only contained a geoblock message with no cookie controls, and the visual audit confirmed no cookie consent banner is currently visible on svtplay.se.""]",30.84,8.85,28.7,{},{},null
2026-08-27T04:05:15.069713,https://www.ebay.co.uk,1386,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,,False,,False,True,True,2,0,0,1,True,"NO_BANNER_DETECTED: The extracted DOM contains only an error page with no consent interface elements, and the screenshot analysis confirms no banner is visible.",NO_BANNER_DETECTED,"The extracted DOM contains only an error page with no consent interface elements, and the screenshot analysis confirms no banner is visible.","NO_BANNER_DETECTED: The extracted DOM contains only an error page with no consent interface elements, and the screenshot analysis confirms no banner is visible.",,"[""NO_BANNER_DETECTED: The extracted DOM contains only an error page with no consent interface elements, and the screenshot analysis confirms no banner is visible.""]",32.72,14.91,45.57,{},{},null
2026-08-27T04:05:39.206565,https://www.stern.de,40061,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,Sourcepoint,True,,False,,False,1,0,0,0,True,"SOURCEPOINT_FIRST_LAYER_NO_REJECT: The Sourcepoint first-layer banner on stern.de only offers ""Zustimmen und weiter"" (Accept All) and ""Zum PUR-Abo"" (Paid subscription), with no ""Reject All"" or ""Decline"" button. While a granular settings link exists, Sourcepoint's nested iframe architecture prevents navigation to the inner preference center where category-level rejections or a global save might reside.",SOURCEPOINT_FIRST_LAYER_NO_REJECT,"The Sourcepoint first-layer banner on stern.de only offers ""Zustimmen und weiter"" (Accept All) and ""Zum PUR-Abo"" (Paid subscription), with no ""Reject All"" or ""Decline"" button. While a granular settings link exists, Sourcepoint's nested iframe architecture prevents navigation to the inner preference center where category-level rejections or a global save might reside.","SOURCEPOINT_FIRST_LAYER_NO_REJECT: The Sourcepoint first-layer banner on stern.de only offers ""Zustimmen und weiter"" (Accept All) and ""Zum PUR-Abo"" (Paid subscription), with no ""Reject All"" or ""Decline"" button. While a granular settings link exists, Sourcepoint's nested iframe architecture prevents navigation to the inner preference center where category-level rejections or a global save might reside.",,"[""SOURCEPOINT_FIRST_LAYER_NO_REJECT: The Sourcepoint first-layer banner on stern.de only offers \""Zustimmen und weiter\"" (Accept All) and \""Zum PUR-Abo\"" (Paid subscription), with no \""Reject All\"" or \""Decline\"" button. While a granular settings link exists, Sourcepoint's nested iframe architecture prevents navigation to the inner preference center where category-level rejections or a global save might reside.""]",23.96,7.68,32.05,{},{},null
2026-08-27T04:06:23.601926,https://www.chip.de,63253,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,Sourcepoint,True,,False,,False,1,0,0,0,True,"SOURCEPOINT_FIRST_LAYER_NO_REJECT: The primary banner only displays an ""Akzeptieren"" button and a paid ""Werbefrei"" option, with no ""Reject All"" or ""Decline"" action available on the first layer. Because Sourcepoint's settings are rendered in nested secondary iframes that this architecture cannot navigate, a potential free reject option behind them cannot be reached.",SOURCEPOINT_FIRST_LAYER_NO_REJECT,"The primary banner only displays an ""Akzeptieren"" button and a paid ""Werbefrei"" option, with no ""Reject All"" or ""Decline"" action available on the first layer. Because Sourcepoint's settings are rendered in nested secondary iframes that this architecture cannot navigate, a potential free reject option behind them cannot be reached.","SOURCEPOINT_FIRST_LAYER_NO_REJECT: The primary banner only displays an ""Akzeptieren"" button and a paid ""Werbefrei"" option, with no ""Reject All"" or ""Decline"" action available on the first layer. Because Sourcepoint's settings are rendered in nested secondary iframes that this architecture cannot navigate, a potential free reject option behind them cannot be reached.",,"[""SOURCEPOINT_FIRST_LAYER_NO_REJECT: The primary banner only displays an \""Akzeptieren\"" button and a paid \""Werbefrei\"" option, with no \""Reject All\"" or \""Decline\"" action available on the first layer. Because Sourcepoint's settings are rendered in nested secondary iframes that this architecture cannot navigate, a potential free reject option behind them cannot be reached.""]",27.14,7.5,27.63,{},{},null
2026-08-27T04:12:12.247385,https://account.microsoft.com,112684,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),True,True,False,,GRANULAR_CONSENT,,,True,True,True,True,False,4,0,3,0,False,,,,"Invalid JSON: Expecting ',' delimiter: line 1 column 1765 (char 1764)",,"[""Invalid JSON: Expecting ',' delimiter: line 1 column 1882 (char 1881)"", ""Invalid JSON: Expecting ',' delimiter: line 1 column 1765 (char 1764)""]",348.47,17.3,4.96,"{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": false, ""showingMatcherFound"": false}","{""Microsoft"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#wcpConsentBannerCtrl, #wcpCookiePreferenceCtrl""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#wcpConsentBannerCtrl, #wcpCookiePreferenceCtrl"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""#wcpConsentBannerCtrl, #wcpCookiePreferenceCtrl""}}}, {""name"": ""OPEN_OPTIONS"", ""action"": {""type"": ""click"", ""parent"": {""selector"": ""#wcpConsentBannerCtrl""}, ""target"": {""selector"": ""button"", ""textFilter"": ""Manage cookies""}}}, {""name"": ""DO_CONSENT"", ""action"": {""type"": ""list"", ""actions"": [{""type"": ""waitcss"", ""target"": {""selector"": ""#wcpCookiePreferenceCtrl dt[aria-label=\""Analytics\""]""}, ""retries"": 10, ""waitTime"": 250}, {""type"": ""consent"", ""consents"": [{""type"": ""B"", ""trueAction"": {""type"": ""click"", ""parent"": {""selector"": ""#wcpCookiePreferenceCtrl""}, ""target"": {""selector"": ""dt[aria-label=\""Analytics\""] input[value=\""accept\""]""}}, ""falseAction"": {""type"": ""click"", ""parent"": {""selector"": ""#wcpCookiePreferenceCtrl""}, ""target"": {""selector"": ""dt[aria-label=\""Analytics\""] input[value=\""reject\""]""}}}, {""type"": ""F"", ""trueAction"": {""type"": ""list"", ""actions"": [{""type"": ""click"", ""parent"": {""selector"": ""#wcpCookiePreferenceCtrl""}, ""target"": {""selector"": ""dt[aria-label=\""Social Media\""] input[value=\""accept\""]""}}, {""type"": ""click"", ""parent"": {""selector"": ""#wcpCookiePreferenceCtrl""}, ""target"": {""selector"": ""dt[aria-label=\""Advertising\""] input[value=\""accept\""]""}}]}, ""falseAction"": {""type"": ""list"", ""actions"": [{""type"": ""click"", ""parent"": {""selector"": ""#wcpCookiePreferenceCtrl""}, ""target"": {""selector"": ""dt[aria-label=\""Social Media\""] input[value=\""reject\""]""}}, {""type"": ""click"", ""parent"": {""selector"": ""#wcpCookiePreferenceCtrl""}, ""target"": {""selector"": ""dt[aria-label=\""Advertising\""] input[value=\""reject\""]""}}]}}]}]}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""list"", ""actions"": [{""type"": ""wait"", ""waitTime"": 500}, {""type"": ""click"", ""parent"": {""selector"": ""#wcpCookiePreferenceCtrl""}, ""target"": {""selector"": ""[aria-label=\""Save changes\""]""}}]}}]}}"
2026-08-27T04:14:23.252559,https://www.thegamer.com,268543,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),True,True,False,,DECLINE_FALLBACK,,,True,True,True,True,False,2,0,1,0,False,,,,,,[],130.83,16.11,12.31,"{""hasTcfApi"": true, ""tcfVisible"": true, ""tcfHidden"": false, ""scrollLocked"": true, ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""hasTcfApi"": true, ""tcfVisible"": false, ""tcfHidden"": true, ""scrollLocked"": false, ""heuristicBannerFound"": false, ""showingMatcherFound"": false}","{""consentmanager"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""parent"": {""selector"": ""#cmpwrapper""}, ""target"": {""selector"": ""#cmpbox""}}], ""showingMatcher"": [{""type"": ""css"", ""parent"": {""selector"": ""#cmpwrapper""}, ""target"": {""selector"": ""#cmpbox""}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""#cmpwrapper""}}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""parent"": {""selector"": ""#cmpwrapper""}, ""target"": {""selector"": "".cmpboxbtnsave""}}}]}}"
2026-08-27T04:16:04.841351,https://claude.ai,20266,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),True,True,False,,GRANULAR_CONSENT,,Anthropic_Custom,True,True,True,True,False,2,0,1,0,False,,,,,,[],101.39,18.41,18.16,"{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": false, ""showingMatcherFound"": false}","{""Anthropic_Custom"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[data-testid='consent-banner']""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""[data-testid='consent-banner']"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""[data-testid='consent-banner']""}}}, {""name"": ""OPEN_OPTIONS"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""[data-testid='consent-customize']""}}}, {""name"": ""DO_CONSENT"", ""action"": {""type"": ""consent"", ""consents"": [{""type"": ""B"", ""matcher"": {""type"": ""css"", ""parent"": {""selector"": ""[data-testid='consent-option-analytics']""}, ""target"": {""selector"": ""[data-cds='Switch'][aria-checked='true']""}}, ""toggleAction"": {""type"": ""click"", ""parent"": {""selector"": ""[data-testid='consent-option-analytics']""}, ""target"": {""selector"": ""[data-cds='Switch']""}}}, {""type"": ""F"", ""matcher"": {""type"": ""css"", ""parent"": {""selector"": ""[data-testid='consent-option-marketing']""}, ""target"": {""selector"": ""[data-cds='Switch'][aria-checked='true']""}}, ""toggleAction"": {""type"": ""click"", ""parent"": {""selector"": ""[data-testid='consent-option-marketing']""}, ""target"": {""selector"": ""[data-cds='Switch']""}}}]}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""[data-testid='consent-save']""}}}]}}"
2026-08-27T04:20:14.798497,https://www.mediamarkt.de,94638,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),True,True,False,,GRANULAR_CONSENT,,,False,True,True,True,False,4,0,3,0,False,,,,Invalid JSON: Expecting property name enclosed in double quotes: line 1 column 902 (char 901),,"[""Invalid JSON: Expecting property name enclosed in double quotes: line 1 column 902 (char 901)""]",249.77,26.28,10.52,"{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": true, ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""hasTcfApi"": false, ""tcfVisible"": null, ""tcfHidden"": null, ""scrollLocked"": false, ""heuristicBannerFound"": false, ""showingMatcherFound"": false}","{""MediaMarkt"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#pwa-consent-layer-form""}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#pwa-consent-layer-form"", ""displayFilter"": true}}]}], ""methods"": [{""name"": ""OPEN_OPTIONS"", ""action"": {""type"": ""list"", ""actions"": [{""type"": ""click"", ""target"": {""selector"": ""#comfort""}}, {""type"": ""click"", ""target"": {""selector"": ""#marketing""}}]}}, {""name"": ""DO_CONSENT"", ""action"": {""type"": ""consent"", ""consents"": [{""type"": ""A"", ""matcher"": {""type"": ""css"", ""target"": {""selector"": ""#toggle-category-Komfort[aria-checked='true']""}}, ""toggleAction"": {""type"": ""click"", ""target"": {""selector"": ""#toggle-category-Komfort""}}}, {""type"": ""F"", ""matcher"": {""type"": ""css"", ""target"": {""selector"": ""#toggle-category-Marketing[aria-checked='true']""}}, ""toggleAction"": {""type"": ""click"", ""target"": {""selector"": ""#toggle-category-Marketing""}}}]}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""#pwa-consent-layer-deny-all-button""}}}]}}"
2026-08-27T04:38:16.168453,https://taz.de,62701,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,DECLINE_FALLBACK,,,True,True,False,False,False,11,1,8,1,False,,,,Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Alles ablehnen'],Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Alles ablehnen'],"[""Banner not found or matchers failed."", ""Banner not found or matchers failed."", ""Banner not found or matchers failed."", ""Banner not found or matchers failed."", ""Selector Failed: ACTION_TARGET_NOT_FOUND: button[aria-label='Alles ablehnen']"", ""Selector Failed: ACTION_TARGET_NOT_FOUND: .sp_choice_type_13"", ""Selector Failed: ACTION_TARGET_NOT_FOUND: button"", ""Selector Failed: ACTION_TARGET_NOT_FOUND: [aria-label='Alles ablehnen']""]",1081.33,130.05,12.03,"{""hasTcfApi"": true, ""tcfVisible"": true, ""tcfHidden"": false, ""scrollLocked"": false, ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""hasTcfApi"": true, ""tcfVisible"": true, ""tcfHidden"": false, ""scrollLocked"": false, ""heuristicBannerFound"": true, ""showingMatcherFound"": true}","{""Sourcepoint"": {""detectors"": [{""presentMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#notice"", ""iframeFilter"": true}}], ""showingMatcher"": [{""type"": ""css"", ""target"": {""selector"": ""#notice"", ""iframeFilter"": true, ""displayFilter"": true}}]}], ""methods"": [{""name"": ""HIDE_CMP"", ""action"": {""type"": ""hide"", ""target"": {""selector"": ""#notice"", ""iframeFilter"": true}}}, {""name"": ""SAVE_CONSENT"", ""action"": {""type"": ""click"", ""target"": {""selector"": ""[aria-label='Alles ablehnen'],[title='Alles ablehnen'],.sp_choice_type_13"", ""iframeFilter"": true}}}]}}"
2026-08-27T04:38:57.392046,https://www.ebay.de,1379,openai/natai/kimi-k2.5,cookiebot+swedbank+mock (filteredHtml: False/False/True),False,False,False,,MODEL_ABORTED,,,False,,False,True,True,2,0,0,1,True,"NO_BANNER_DETECTED: The page loaded an error state instead of the actual eBay.de homepage. Both the structured extraction and screenshot audit found zero consent interface elements, buttons, or CMP containers, making a consent rule impossible to generate.",NO_BANNER_DETECTED,"The page loaded an error state instead of the actual eBay.de homepage. Both the structured extraction and screenshot audit found zero consent interface elements, buttons, or CMP containers, making a consent rule impossible to generate.","NO_BANNER_DETECTED: The page loaded an error state instead of the actual eBay.de homepage. Both the structured extraction and screenshot audit found zero consent interface elements, buttons, or CMP containers, making a consent rule impossible to generate.",,"[""NO_BANNER_DETECTED: The page loaded an error state instead of the actual eBay.de homepage. Both the structured extraction and screenshot audit found zero consent interface elements, buttons, or CMP containers, making a consent rule impossible to generate.""]",41.19,17.05,41.39,{},{},null
